,freesound_id,path,start_sample,end_sample,mean_pitch,loudness,voiced_fraction,pitch_drift_cents,pitch_confidence,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
90,429109,data/collections/barnyard/sounds/429109_7312716-hq.ogg,119936,138240,76.0,0.06527232246805141,1.0,42.45755608249226,0.23146256804466248,-966.3629,195.16927,-28.692589,-60.84273,-71.95759,-16.897299,-3.4886389,9.758123,23.284826,27.816902,30.916122,-10.934446,-28.747803
91,399185,data/collections/barnyard/sounds/399185_1032573-hq.ogg,22784,55936,78.0,0.04053320515951519,1.0,13.828585800031863,0.14505909383296967,-847.71936,7.087613,-6.8775864,-39.436962,-32.780663,-11.966406,19.632645,35.994873,41.64343,16.169933,25.148266,-0.763914,-72.84236
92,399185,data/collections/barnyard/sounds/399185_1032573-hq.ogg,56192,77312,78.0,0.03640849891561178,1.0,10.921585845312565,0.14505909383296967,-856.6929,29.82771,-17.150883,-52.5281,-23.761715,-15.941801,12.391188,46.571144,31.909784,17.276768,41.288815,-5.8675876,-58.85366
93,399185,data/collections/barnyard/sounds/399185_1032573-hq.ogg,77568,91264,77.0,0.04087949919170411,1.0,22.176667420105638,0.14505909383296967,-854.9337,40.287273,-6.4986777,-58.10989,-29.916325,-12.658782,10.150135,27.441618,40.41858,19.573957,45.850185,5.3120017,-50.966637
94,399185,data/collections/barnyard/sounds/399185_1032573-hq.ogg,91520,113536,77.0,0.03615920259723143,1.0,11.274348682738065,0.14505909383296967,-879.2114,52.076782,10.403374,-56.12281,-40.87078,-8.812369,0.5207521,14.842022,37.02879,17.690075,47.755817,9.705389,-46.55099
95,399185,data/collections/barnyard/sounds/399185_1032573-hq.ogg,113792,126720,76.0,0.029018137047847854,1.0,28.542867145627877,0.14505909383296967,-908.05707,62.1163,-10.039779,-51.032043,-39.965336,0.45174456,-3.1939256,10.920505,30.121796,29.458517,40.240837,35.69804,-35.957657
96,427694,data/collections/barnyard/sounds/427694_7350267-hq.ogg,896,20352,67.0,0.03320316418432241,1.0,8.787346846184162,0.11527716368436813,-959.2153,170.50917,58.46677,-60.99101,-54.557327,2.6464605,-31.26046,-7.4119577,-23.688635,-4.251058,10.6278,-9.143939,11.988363
97,427694,data/collections/barnyard/sounds/427694_7350267-hq.ogg,20608,45440,66.0,0.027005686627980502,1.0,10.74644580793084,0.11527716368436813,-963.295,170.44006,50.22967,-37.83485,-41.12746,1.0899757,-23.084139,-31.335999,-32.34251,-14.093314,5.8284965,5.002539,9.82134
98,575702,data/collections/barnyard/sounds/575702_7495013-hq.ogg,17664,41856,69.0,0.05261859181763764,1.0,10.358810840939546,0.22332391142845154,-869.9015,103.63408,40.456913,-25.163237,-116.92321,-26.011332,-15.197727,-39.10162,-39.286137,-16.089872,-20.948761,-10.986662,43.108994
99,861012,data/collections/barnyard/sounds/861012_974352-hq.ogg,2688,15104,69.0,0.0822839553858834,1.0,42.35444243484039,0.09709538519382477,-872.6993,187.52684,32.118004,-2.729863,-54.862568,-55.935856,-43.27666,-26.296135,-14.191245,-35.98313,-25.890213,-2.650545,3.1701229
100,861012,data/collections/barnyard/sounds/861012_974352-hq.ogg,45184,59520,73.0,0.07966196383295264,1.0,13.481646298891445,0.1782301813364029,-706.1567,87.404625,-34.373825,-15.486302,-73.829956,-56.177227,-22.138355,-51.842537,-13.688719,-22.533918,-4.959444,-15.123193,31.91968
101,861012,data/collections/barnyard/sounds/861012_974352-hq.ogg,59776,72704,72.0,0.05388135836333358,1.0,32.40173523599936,0.1782301813364029,-726.55707,60.38795,-44.683228,-12.544934,-79.78977,-66.8157,-4.8986464,-59.74483,-37.06044,-20.243996,8.207097,-12.958573,11.375535
102,861012,data/collections/barnyard/sounds/861012_974352-hq.ogg,72960,85888,71.0,0.0592809786702965,1.0,40.92572369218369,0.1782301813364029,-773.53613,64.70699,-49.785778,-13.212006,-73.27287,-65.47852,-25.641,-63.538944,-25.974884,-33.519962,4.703208,7.0536785,18.375195
103,513557,data/collections/barnyard/sounds/513557_2898771-hq.ogg,26752,62208,56.0,0.005587673543102877,1.0,23.89904178791547,0.022699503228068352,-873.4592,184.96999,-48.90259,-16.37642,-9.154302,-2.6130707,7.0803795,20.91515,-9.024853,19.170334,0.5544916,14.246834,-2.3199177
104,707961,data/collections/barnyard/sounds/707961_15362740-hq.ogg,49664,62592,54.0,0.032799869553901254,1.0,36.654751187031714,0.11522938311100006,-687.23065,160.50948,-89.44608,-14.412575,-19.188234,-26.11371,-26.768377,-0.12630033,-30.692574,8.9246,-16.932808,0.33066937,-1.0212653
105,77241,data/collections/barnyard/sounds/77241_321967-hq.ogg,50176,64000,49.0,0.19557375281738637,1.0,25.549533494210667,0.5727412700653076,-599.0613,243.25757,-52.311558,-12.0462885,2.7804675,8.365821,3.3735454,4.899222,-5.3695645,-4.8280873,-22.609562,-21.692636,-23.37347
106,77241,data/collections/barnyard/sounds/77241_321967-hq.ogg,64256,77184,50.0,0.20303997864516835,1.0,24.344090510669098,0.5727412700653076,-588.6943,243.35228,-56.077595,-9.576531,-9.9799385,5.974378,4.007931,-3.7868125,-14.366466,-2.5848968,-20.184347,-15.224773,-19.448576
107,77241,data/collections/barnyard/sounds/77241_321967-hq.ogg,77440,90368,51.0,0.2048897198912591,1.0,28.493034823241818,0.5727412700653076,-588.17596,249.11737,-48.318726,-27.25054,-9.4598055,2.6634598,1.3574758,-0.5787823,-11.366631,-4.424948,-21.203997,-9.219724,-1.1035272
108,77241,data/collections/barnyard/sounds/77241_321967-hq.ogg,90624,157952,51.0,0.203630645314704,1.0,47.30288082656575,0.5727412700653076,-579.02734,232.6676,-32.55347,-30.945005,-8.3303,-0.11859649,-0.27898604,-9.474794,-9.111152,-6.807044,-15.623233,-8.695175,-0.46352386
109,233130,data/collections/barnyard/sounds/233130_4056007-hq.ogg,10624,19840,61.0,0.0006701689344249788,1.0,46.235069479396785,0.003923228941857815,-1020.90063,173.86768,-12.065068,-15.601481,-17.552372,-20.954603,-24.469564,-25.307915,-3.944238,-4.8438325,-8.764394,-1.0076325,-0.5489989
110,449622,data/collections/barnyard/sounds/449622_7555999-hq.ogg,107904,121216,61.0,0.05954437397083875,1.0,23.728146826341796,0.18439482152462006,-680.2201,201.49733,-9.002946,-0.53329545,-1.8131872,14.382314,12.070759,5.217073,-5.354851,-2.5161796,0.91056395,7.508572,4.0593553
111,59245,data/collections/barnyard/sounds/59245_91975-hq.ogg,28800,50176,54.0,0.07005256995743585,1.0,44.24361540941542,0.22980351746082306,-772.7294,263.00897,27.610561,-38.38195,24.170654,-17.577066,-19.859707,-11.577967,-2.862983,-13.081047,-18.741167,0.5936252,-15.983586
112,416691,data/collections/barnyard/sounds/416691_6456158-hq.ogg,19456,32384,67.0,0.00940420706995738,1.0,17.55364855967467,0.05180680751800537,-894.33344,157.56099,13.787917,-15.554765,-12.584342,-7.633766,0.6150747,-21.253126,-24.699614,-15.706225,-10.914792,-3.04074,9.593464
113,377603,data/collections/barnyard/sounds/377603_5828440-hq.ogg,34432,47360,56.0,0.056389347997006824,1.0,29.65227907298255,0.09870892018079758,-894.7639,235.95012,-13.533799,-1.3552603,-38.526325,-11.975383,33.517117,24.38675,-8.691607,-22.774002,1.9165679,-9.961177,-58.138226
114,144820,data/collections/barnyard/sounds/144820_1830651-hq.ogg,40320,54016,56.0,0.09438048044876035,1.0,23.96840016408992,0.18141727149486542,-652.87537,197.27133,-7.84359,-8.391303,-16.151272,-13.478901,-44.709515,21.981771,-27.469921,-56.116325,-17.705933,-1.8029028,-22.54703
115,810758,data/collections/barnyard/sounds/810758_17437502-hq.ogg,28160,41088,57.0,0.4640422382468959,1.0,39.58906851670281,0.783970296382904,-598.05756,238.73608,-41.15932,-25.544151,-20.989264,9.214925,-7.9761577,-6.3253975,-19.630484,-19.815079,-21.332281,-20.991583,-27.11603
116,810758,data/collections/barnyard/sounds/810758_17437502-hq.ogg,41344,63616,58.0,0.4551783617667819,1.0,44.05612331658497,0.783970296382904,-595.8254,234.65306,-43.52216,-32.00594,-19.07651,7.6971307,-12.398958,-9.195048,-16.872593,-23.510574,-27.481068,-20.7003,-19.081589
117,233133,data/collections/barnyard/sounds/233133_4056007-hq.ogg,70016,82944,75.0,0.3964769402108138,1.0,10.193738992631639,0.8705959320068359,-460.3644,89.232506,-76.11914,-48.3839,-40.86162,-13.174114,-16.954285,-19.927986,-0.6826949,7.919726,-2.0011017,9.336759,-3.2480571
118,272356,data/collections/barnyard/sounds/272356_5144779-hq.ogg,30336,43264,53.0,0.03658926508388627,1.0,18.852091263387845,0.09729884564876556,-916.67236,268.84085,44.1046,-103.24076,-88.49957,-25.626596,-10.695908,-48.184048,-31.28642,-31.275772,9.034157,-3.7161224,-36.463993
119,272356,data/collections/barnyard/sounds/272356_5144779-hq.ogg,132992,145920,53.0,0.031049942214100096,1.0,39.87802415629687,0.06202483922243118,-969.73956,266.60037,62.599102,-51.394653,-76.13662,-33.500153,-42.629223,-51.29073,-25.568098,-16.213236,10.139338,0.23796861,-26.311586
120,429945,data/collections/barnyard/sounds/429945_8351834-hq.ogg,60544,81024,77.0,0.07905697052219776,1.0,13.772699342448448,0.20893196761608124,-973.0957,65.36088,-40.629425,-29.37229,-103.16408,3.9033532,-6.617385,57.55681,29.606333,68.88501,64.72692,-24.051271,-38.08985
121,580461,data/collections/barnyard/sounds/580461_8043-hq.ogg,61568,83328,79.0,0.024837172146362867,1.0,43.499498649191054,0.06746592885431121,-762.54553,146.02066,6.1751657,-50.725353,-52.335426,4.0274725,5.1196117,5.509383,12.972778,-3.3066282,-10.841908,-12.834788,-21.005226
122,860984,data/collections/barnyard/sounds/860984_15895934-hq.ogg,38528,51456,53.0,0.051456823220586305,1.0,20.798819656038944,0.16468097269535065,-711.0534,189.05084,-35.622074,1.8627375,13.901923,-8.998779,-21.934408,-21.766533,-46.890366,-4.634066,-35.592957,-17.562578,-10.053649
123,677250,data/collections/barnyard/sounds/677250_7965922-hq.ogg,46208,106752,75.0,0.11285787126499572,1.0,44.22880947323165,0.40194517374038696,-708.6666,-15.113303,-70.41271,-61.245125,5.8214974,-3.4630733,-18.28541,35.32174,23.600544,13.052701,91.46808,50.905464,3.6962821
124,719773,data/collections/barnyard/sounds/719773_11865776-hq.ogg,24448,48512,78.0,0.14792387000554091,1.0,43.007664455161226,0.41844096779823303,-663.03284,-25.51465,-83.09795,-71.826965,-26.32099,21.26743,-17.25423,28.165459,32.525505,21.898304,55.145416,2.7439055,-41.51193
125,719773,data/collections/barnyard/sounds/719773_11865776-hq.ogg,63488,96256,77.0,0.14765852628902434,1.0,31.540388115434304,0.4180333912372589,-724.08124,-25.509861,-82.66523,-63.20311,-51.481335,41.144493,-19.893343,37.49306,26.318975,20.198477,65.846344,42.551186,-50.567856
126,790825,data/collections/barnyard/sounds/790825_321967-hq.ogg,24832,37632,77.0,0.11771294279525253,1.0,49.5785423880438,0.3502892851829529,-749.5374,-30.846497,-142.69939,-77.016914,-87.611664,-19.211817,9.403303,-8.539483,2.8994787,52.205044,57.48407,-27.067907,-22.378899
127,790825,data/collections/barnyard/sounds/790825_321967-hq.ogg,43264,66688,77.0,0.11178377745849122,1.0,10.358657035430264,0.2708854079246521,-801.96265,-22.26928,-119.8197,-88.740364,-106.053314,-0.7444347,1.0685413,-3.81791,-11.495309,33.5137,69.9131,-22.10743,-8.412415
128,790825,data/collections/barnyard/sounds/790825_321967-hq.ogg,66944,80384,76.0,0.05698904030719995,1.0,46.2259861464617,0.2708854079246521,-829.2778,-5.0747356,-95.45778,-87.80639,-101.836624,-15.672479,2.1581402,-15.369828,12.3555155,11.956207,46.35754,26.627193,-16.104055
129,435508,data/collections/barnyard/sounds/435508_1196020-hq.ogg,29184,46976,76.0,0.06401449847025716,1.0,18.32524577825324,0.19258280098438263,-703.2082,-24.725508,-156.78029,-98.943985,-11.775867,-17.269817,16.674309,-14.474617,26.461523,7.2985477,16.51368,-8.225422,5.924766
130,584960,data/collections/barnyard/sounds/584960_1648170-hq.ogg,37760,67072,79.0,0.17201675574607636,1.0,27.557708792962398,0.4097372591495514,-668.6176,35.322918,-109.37382,-10.428266,-2.7946866,-34.761623,-8.690059,59.83435,24.857359,43.80072,-18.761292,-40.0805,-17.907652
131,584960,data/collections/barnyard/sounds/584960_1648170-hq.ogg,67328,80256,78.0,0.13080862373402144,1.0,38.954802764453866,0.4097372591495514,-664.72345,57.0432,-113.219444,-40.062782,16.14639,-39.957523,-16.765236,48.052174,14.980698,16.199697,-0.25798804,-34.017372,5.6597366
132,623796,data/collections/barnyard/sounds/623796_938246-hq.ogg,37120,54784,79.0,0.1856220155622476,1.0,22.401175401173848,0.42322532033574756,-608.076,54.364746,-93.24862,-23.565094,-17.89238,6.97749,4.9854684,34.021404,36.851814,17.824003,-9.148552,-27.148989,-40.13377
133,623796,data/collections/barnyard/sounds/623796_938246-hq.ogg,68224,81152,81.0,0.11911099757188218,1.0,13.46030973295218,0.34687182307243347,-632.30304,53.508007,-79.037025,-48.93669,-21.277916,55.94139,-16.850769,24.939056,16.370853,15.853669,-3.6618643,-50.710064,-34.194828
134,623796,data/collections/barnyard/sounds/623796_938246-hq.ogg,81408,100864,80.0,0.14157613015827195,1.0,25.23373368060332,0.34687182307243347,-665.88904,55.249664,-63.690315,-33.455154,-8.792883,55.444206,-25.132027,21.406322,21.49153,8.889099,2.8200834,-44.56926,-44.98701
135,531742,data/collections/barnyard/sounds/531742_11351470-hq.ogg,90112,103040,79.0,0.008423678031956894,1.0,36.86862258514361,0.06654774397611618,-882.99005,-24.265877,-35.948414,-47.473064,6.15799,-3.498006,-24.968287,53.04645,25.309145,39.053696,-14.319682,0.70122844,-17.315817
136,208021,data/collections/barnyard/sounds/208021_2930071-hq.ogg,31232,44160,76.0,0.06938897023841246,1.0,40.21412917574599,0.18533214926719666,-712.70197,125.31284,-51.85942,-59.903595,-26.949842,-4.9939666,-24.532068,4.0455337,6.548741,3.4384,24.662615,17.599699,-32.512383
137,208021,data/collections/barnyard/sounds/208021_2930071-hq.ogg,57600,70528,75.0,0.05779398967792104,1.0,15.58019570549504,0.193604975938797,-749.07635,109.795074,-24.957197,-51.061077,-73.22058,20.19911,35.635746,-6.517395,-23.34302,-8.392432,3.9064744,14.810414,-8.9405365
138,842587,data/collections/barnyard/sounds/842587_9839964-hq.ogg,14848,36480,78.0,0.0750389179300566,1.0,14.859116964333165,0.20401768386363983,-824.2169,3.2100546,-49.339966,-63.479412,-56.57281,12.421304,-19.568827,-3.4911122,10.416451,-3.849383,74.26393,-33.45379,-74.62996
139,842587,data/collections/barnyard/sounds/842587_9839964-hq.ogg,36736,81920,78.0,0.061895275317050406,1.0,12.462572571802363,0.20401768386363983,-944.1916,-10.362557,-60.51122,-102.21894,-42.168484,38.735268,-22.660189,-10.624167,37.875107,9.295673,74.90367,-33.66193,-65.27964
140,43382,data/collections/barnyard/sounds/43382_50975-hq.ogg,19712,31488,78.0,0.11086432922099483,1.0,22.583742701077565,0.3302271068096161,-679.7292,5.7021503,-94.9836,-41.02938,-39.33285,16.938469,9.953063,8.579246,41.11693,40.19614,44.808273,-8.892984,-37.467106
141,384188,data/collections/barnyard/sounds/384188_5121236-hq.ogg,31104,44416,80.0,0.001189194327689472,1.0,38.94527024731121,0.008202006109058857,-963.19135,42.42551,-133.68637,-11.186681,-1.9388624,46.690613,-8.17474,36.080166,21.566467,11.281053,27.808428,-14.509154,-13.55088
142,384188,data/collections/barnyard/sounds/384188_5121236-hq.ogg,44672,57856,80.0,0.0011757213793440137,1.0,32.51126499221107,0.008202006109058857,-966.9136,46.478664,-133.49925,-16.125883,-7.556944,51.00052,-3.1977427,39.371185,32.299706,0.66925573,29.037989,-12.481953,-16.454788
143,385820,data/collections/barnyard/sounds/385820_1554038-hq.ogg,32768,51840,78.0,0.10478836054082495,1.0,13.903879594080207,0.35996437072753906,-660.7443,-24.66005,-65.76883,13.037176,11.211431,-16.424118,6.2614365,30.79857,4.527667,49.95345,-1.4023478,-12.814585,-20.201542
144,648908,data/collections/barnyard/sounds/648908_6770584-hq.ogg,1792,16384,81.0,0.06528319202016433,1.0,26.759008308632072,0.18955038487911224,-801.8254,-21.204075,-98.21822,-101.07555,-28.2149,59.84663,-14.74035,28.093374,45.01422,26.73293,2.1394498,-56.46884,-12.334322
145,648908,data/collections/barnyard/sounds/648908_6770584-hq.ogg,50944,82816,81.0,0.04308077957586494,1.0,38.99522496097045,0.13411620259284973,-832.01556,-77.02456,-39.498253,-76.506386,-6.9730773,60.55973,-7.5487833,28.704668,50.33943,4.9925246,-1.9256747,-70.93299,-22.991747
146,411424,data/collections/barnyard/sounds/411424_3842632-hq.ogg,5120,16384,91.0,0.02473545909066715,1.0,45.70285342888648,0.08497140556573868,-771.9952,97.325294,-92.1578,-10.370421,-10.519883,61.66869,-20.520332,22.61261,12.021408,19.259909,32.428284,-9.424311,-38.366615
147,411424,data/collections/barnyard/sounds/411424_3842632-hq.ogg,19968,56704,92.0,0.032857123759787714,1.0,16.35579683868408,0.10112860053777695,-748.7869,62.034298,-80.499466,8.289102,-11.28672,57.852886,-12.835371,25.94682,10.147842,17.644123,19.476187,-35.590107,-35.916946
148,411424,data/collections/barnyard/sounds/411424_3842632-hq.ogg,56960,70272,92.0,0.027878985119221683,1.0,15.665490410945814,0.10112860053777695,-814.6971,65.29264,-37.05009,22.576235,1.6369891,73.83747,-17.655313,17.928312,2.12742,38.767544,24.591417,-25.695536,-42.498257
149,411424,data/collections/barnyard/sounds/411424_3842632-hq.ogg,70528,83584,91.0,0.03391483567723432,1.0,16.555951150564738,0.10112860053777695,-801.33307,85.45211,-62.014072,-14.063088,-2.099828,72.427734,-16.49194,2.1663818,-8.663703,39.6055,7.3094287,-12.874691,-40.757984
150,411424,data/collections/barnyard/sounds/411424_3842632-hq.ogg,83840,106880,90.0,0.024934535310290537,1.0,31.15571708325854,0.10112860053777695,-816.8858,110.58999,-50.81299,4.2079573,-3.7318635,47.066757,7.3972683,18.666452,-22.732197,48.725193,36.86643,13.2150545,-36.589024
151,844268,data/collections/barnyard/sounds/844268_18367040-hq.ogg,10496,22784,76.0,0.11366352822790489,1.0,40.51720246692979,0.26788589358329773,-685.3479,18.556643,-117.40469,-98.878395,-73.40771,3.4008276,-32.84637,-28.147856,19.206488,-8.082922,28.405273,17.99684,-5.400917
152,844268,data/collections/barnyard/sounds/844268_18367040-hq.ogg,45952,74368,78.0,0.2026203355672922,1.0,21.37242010058293,0.4435761272907257,-689.6281,-41.45309,-119.58784,-101.540344,-79.63571,30.575327,-12.283422,-22.15161,36.304962,11.525001,16.180311,12.8484535,-33.260742
153,844268,data/collections/barnyard/sounds/844268_18367040-hq.ogg,74624,91136,77.0,0.1531598140885575,1.0,17.16363789138004,0.4435761272907257,-663.0268,-6.666211,-100.72767,-98.68633,-97.75065,30.275743,-5.8665676,-22.943401,1.1592121,11.320524,1.0351207,22.245869,-6.325167
154,40730,data/collections/barnyard/sounds/40730_419782-hq.ogg,10368,19840,76.0,0.027616891359206287,1.0,41.85986791302911,0.1069752499461174,-816.0795,210.22282,-147.43028,4.688044,26.521624,-12.340276,6.2797713,0.13123064,18.453129,31.155043,-2.023753,-10.102828,15.188446
155,40730,data/collections/barnyard/sounds/40730_419782-hq.ogg,45568,58752,78.0,0.05109807634779758,1.0,41.494621657203375,0.16960179805755615,-737.7158,204.69148,-175.75916,12.496354,21.163567,-16.506601,9.652959,9.868058,9.64164,20.426464,-14.004853,-6.146778,18.07635
156,40730,data/collections/barnyard/sounds/40730_419782-hq.ogg,59008,96384,77.0,0.056557239146843935,1.0,20.051948826470866,0.16960179805755615,-785.1285,200.16313,-146.96515,10.78207,23.581871,-15.746516,4.4607506,-7.5785794,17.439293,20.69463,-0.61455387,-16.882545,12.314243
157,804832,data/collections/barnyard/sounds/804832_6951162-hq.ogg,40960,67328,82.0,0.09587615064404918,1.0,16.774318990217186,0.34176984429359436,-693.84796,72.237915,-34.647827,2.3345954,-1.4919597,22.82539,-7.0781646,24.564577,26.831345,-8.346796,-24.27973,-52.564262,16.289537
158,804832,data/collections/barnyard/sounds/804832_6951162-hq.ogg,67584,81664,82.0,0.11770647058478619,1.0,31.641229128322053,0.34176984429359436,-709.9541,85.72234,-23.502129,-7.0830564,-24.411856,23.257933,9.874114,21.416988,33.584366,-1.0287337,-19.280485,-58.77086,-8.349534
159,320323,data/collections/barnyard/sounds/320323_3667256-hq.ogg,14464,26624,78.0,0.0030949533736365333,1.0,27.99620702068913,0.01824759878218174,-864.4908,102.32425,-76.0578,30.586037,-62.177208,37.438553,1.4035901,9.980612,2.5642884,16.624466,20.264935,-15.543933,-6.9862704
160,320323,data/collections/barnyard/sounds/320323_3667256-hq.ogg,31232,47360,73.0,0.002592435790576304,1.0,49.91635374730919,0.020768657326698303,-865.89734,107.78866,-73.38514,31.025312,-42.15986,45.770836,-11.33888,-4.790049,-5.426981,16.062717,17.629293,-4.378699,5.128983
161,320323,data/collections/barnyard/sounds/320323_3667256-hq.ogg,47616,67200,74.0,0.0031020170774935514,1.0,17.96028261865039,0.020768657326698303,-875.7386,107.35049,-64.58287,28.756264,-51.225437,42.899426,-19.175808,-12.785406,1.1251714,14.619061,24.970762,1.566338,15.502859
162,320323,data/collections/barnyard/sounds/320323_3667256-hq.ogg,67456,80384,73.0,0.0019421290816296218,1.0,35.71301288105943,0.020768657326698303,-903.1323,111.441864,-51.66716,35.447773,-45.58118,31.582453,-7.7572675,-9.313141,-10.278227,12.322914,20.956306,2.2227886,19.792793
163,607244,data/collections/barnyard/sounds/607244_887696-hq.ogg,25600,70528,77.0,0.12989460599742067,1.0,40.628324218249304,0.4160210727117,-670.0015,-105.7388,-38.24502,-46.03246,-45.12726,-14.929585,1.0080315,15.738005,11.546779,31.53404,55.77282,11.459843,-53.035206
164,233161,data/collections/barnyard/sounds/233161_4056007-hq.ogg,61696,71680,78.0,0.023992288926803766,1.0,30.841973171496093,0.06926065683364868,-830.31323,106.68503,-116.41139,-54.00234,-0.31902045,17.051273,-42.20259,4.0972877,-3.2673008,21.34693,18.396748,-39.195244,-1.1695883
165,850007,data/collections/barnyard/sounds/850007_15895934-hq.ogg,57088,71936,90.0,0.042422351495753165,1.0,30.15485296733612,0.13555552065372467,-690.55914,-19.843336,-89.29326,-18.152071,-17.960442,-1.9461496,18.077074,13.9637785,-23.310291,-15.579794,14.283791,30.963598,-6.437831
166,849898,data/collections/barnyard/sounds/849898_6951162-hq.ogg,66048,78976,78.0,0.21829832080657693,1.0,29.73812733701908,0.5491837859153748,-596.434,36.56268,4.2921906,-14.320156,13.194867,21.042946,26.087454,31.77868,-19.113113,21.509933,46.249523,-1.4813766,-27.638947
167,849898,data/collections/barnyard/sounds/849898_6951162-hq.ogg,79232,106368,78.0,0.21710610680838024,1.0,13.927510267678619,0.5491837859153748,-601.28174,26.429237,2.1648576,-18.526127,18.607456,17.23165,16.839443,33.390186,-21.068638,20.6461,44.837666,-6.1054916,-29.26573
168,849898,data/collections/barnyard/sounds/849898_6951162-hq.ogg,106624,119552,77.0,0.24889437312156842,1.0,24.532662251590782,0.5491837859153748,-607.43634,34.826656,-12.907109,-15.414401,-6.39706,19.447435,31.772516,23.005081,-15.691369,17.347082,45.77684,10.452542,-16.62824
169,849898,data/collections/barnyard/sounds/849898_6951162-hq.ogg,119808,137088,76.0,0.3561489765889488,1.0,15.918907739199028,0.5491837859153748,-602.26184,39.85662,-25.827282,-12.945139,-0.113038376,5.628972,23.267303,29.10113,-20.207506,13.192602,45.603287,20.848017,-16.965927
170,849898,data/collections/barnyard/sounds/849898_6951162-hq.ogg,137344,154624,76.0,0.2155051613970213,1.0,22.37295390003862,0.5491837859153748,-636.1362,57.085606,-18.068176,-12.631783,0.31951404,8.437191,22.76233,39.956722,-19.36295,3.8664732,42.630493,23.201427,13.511208
171,517792,data/collections/barnyard/sounds/517792_8031303-hq.ogg,6144,24832,68.0,0.025484901679813304,1.0,17.64849577693372,0.05851208046078682,-803.3671,22.581085,-96.23099,-5.764208,18.275103,33.625713,-41.852207,6.1851096,-18.315506,-8.934888,37.209305,11.380508,31.761284
172,517792,data/collections/barnyard/sounds/517792_8031303-hq.ogg,25088,41728,68.0,0.013722804841982053,1.0,8.891226042380849,0.05851208046078682,-1002.37256,43.563194,-49.046127,-3.516374,16.699553,30.36021,-8.262674,10.906231,-6.098891,-0.47280514,32.13164,16.038078,22.281143
173,517792,data/collections/barnyard/sounds/517792_8031303-hq.ogg,41984,56064,69.0,0.04678195223721467,1.0,21.837425219106724,0.05851208046078682,-853.336,-20.19654,-94.46591,13.325983,41.211002,10.599936,-42.785404,15.629299,2.5075388,-11.319271,21.635286,8.219135,25.001574
174,517792,data/collections/barnyard/sounds/517792_8031303-hq.ogg,56320,75776,69.0,0.05146522671687059,1.0,32.20229399454298,0.05851208046078682,-911.0534,4.0716915,-80.857086,2.06196,30.461246,0.8509296,-34.788986,8.289647,5.0279965,2.380381,21.088198,15.542003,20.368317
175,719115,data/collections/barnyard/sounds/719115_11244040-hq.ogg,4480,14208,73.0,0.010227953375392248,1.0,19.0690373204929,0.016556164249777794,-868.1427,155.89081,-42.30412,-1.5732353,-11.299888,36.49526,14.724148,-13.894313,-12.247957,-8.528696,-2.9737418,-11.512485,-2.6238048
176,620460,data/collections/barnyard/sounds/620460_13690738-hq.ogg,41984,57344,84.0,0.07426751459639747,1.0,31.237534434108635,0.31046903133392334,-848.6374,-35.591526,16.033861,-13.237439,-2.447128,12.387435,-12.450498,29.788942,-5.9000826,7.49057,-28.158035,4.466725,28.705355
177,607226,data/collections/barnyard/sounds/607226_887696-hq.ogg,130944,139968,90.0,0.00034646700459652925,1.0,47.19536021851909,0.002086691791191697,-1019.4978,83.96809,-27.954086,-11.935646,-7.6375275,9.911421,0.8734972,-12.5269,-6.8675156,1.580318,3.9644372,1.7717843,-12.301502
178,532287,data/collections/barnyard/sounds/532287_6736069-hq.ogg,18304,27776,48.0,0.08383082953382072,1.0,29.76579083053342,0.21384865045547485,-672.5761,218.00385,-40.085686,-17.582397,-0.64144874,-14.098684,-11.946376,-22.54428,-17.271343,13.814889,-14.108846,-20.706715,-0.06368144
179,90030,data/collections/barnyard/sounds/90030_976195-hq.ogg,100352,118464,42.0,3.902159543004113e-05,1.0,48.12300127355482,0.0005858944496139884,-1181.3782,80.32926,24.404625,14.4611845,26.594912,20.790499,9.459096,10.119962,12.379819,7.6267314,2.1858616,2.1126919,2.958364
180,90027,data/collections/barnyard/sounds/90027_976195-hq.ogg,4608,23424,42.0,3.360857935581395e-05,1.0,44.28341875315444,0.000558047613594681,-1184.6206,76.38763,24.116337,15.554691,25.775366,18.77224,10.242817,11.641909,9.997466,4.1055393,2.3439295,4.134868,6.646798
181,90027,data/collections/barnyard/sounds/90027_976195-hq.ogg,76416,89472,42.0,3.7725646594373566e-05,1.0,43.70947587478106,0.0005484954454004765,-1175.7946,76.43594,11.460506,14.914803,32.49334,18.723059,7.421375,11.525035,11.629039,6.3498254,2.2773235,1.5126809,4.590208
182,90029,data/collections/barnyard/sounds/90029_976195-hq.ogg,0,19712,42.0,3.359039065645226e-05,1.0,48.120809874942196,0.0005694892024621367,-1182.4293,78.65355,23.303463,12.747293,22.21853,16.681469,10.044412,10.610555,10.24897,7.1543946,5.1810775,4.1561737,2.8966231
183,90029,data/collections/barnyard/sounds/90029_976195-hq.ogg,89472,102656,41.0,3.871692949934949e-05,1.0,42.007105612170704,0.0005812874878756702,-1180.0402,81.75248,23.814056,13.276535,25.448606,20.073023,9.222073,9.020804,9.578273,5.4857655,3.2435114,4.2835746,5.526242
